index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
495,QQQ,01-03-2023 04:16:00 PM,264.35,264.18,264.35,264.09,264.2813887040818,264.34116815591864,264.25096550711737,264.3301029502116,264.823769043548,0.2907142857142893,33.9682539682534,25.539959978592684,,264.46400636240344,-5,-1321.75,BUYTOCOVERSTOCK,-0.3500000000001364
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
22,NFLX,12-30-2022 09:36:00 AM,284.56,285.72,285.75,284.24,285.87945038931906,286.3116485259963,286.46914260164465,286.49798687775035,285.0289853211961,0.7714285714285681,28.526645768025343,,,285.7773324202339,5,1422.8,SELLSHORTSTOCK,0.0
122,NFLX,12-30-2022 12:56:00 PM,290.77,290.59,290.82,290.54,291.0787475772288,291.13969012264465,290.64116755156874,288.4605194053801,287.9991289538094,0.42714285714285843,18.598575042785725,59.65823157756431,,291.3090073898948,-5,-1453.85,BUYTOCOVERSTOCK,-31.049999999999955
136,NFLX,12-30-2022 01:24:00 PM,289.93,289.73,290.09,289.65,290.4109334977008,290.7105413260818,290.64071003401585,288.7510296679254,288.144282105307,0.42571428571428427,6.529785599553494,19.08346280439312,,290.5200629411589,5,1449.65,SELLSHORTSTOCK,0.0
148,NFLX,12-30-2022 01:48:00 PM,290.41,290.6,290.6,290.28,290.67485231850526,290.6851729999504,290.64235933267554,288.9628676253625,288.3239882529943,0.4757142857142875,60.5256874789202,62.26494789057701,290.46686620920474,,-5,-1452.0500000000002,BUYTOCOVERSTOCK,-2.400000000000091
299,NFLX,01-03-2023 09:36:00 AM,294.75,295.92,296.18,294.26,296.53016275117716,296.7885384932414,296.442752917199,293.7147650679927,290.69103347897766,1.145000000000002,33.107293062863626,71.81135764435953,,296.69162845683655,5,1473.75,SELLSHORTSTOCK,0.0
306,NFLX,01-03-2023 09:50:00 AM,292.92,295.89,296.0,292.81,295.6319670593957,296.22405774816747,296.2658530105285,293.85323845600493,290.971362328501,1.5599999999999983,29.217539822471693,48.494202653953714,,296.10635099344444,-5,-1464.6000000000001,BUYTOCOVERSTOCK,9.149999999999864
320,NFLX,01-03-2023 10:18:00 AM,291.25,291.02,291.49,290.99,291.6017501154797,292.80411241678667,294.29172043398285,293.5728089922637,291.0379783613068,1.0250000000000057,9.713601874149665,13.474750914994393,,292.17929593370303,5,1456.25,SELLSHORTSTOCK,0.0
345,NFLX,01-03-2023 11:08:00 AM,291.52,291.71,291.8,291.31,290.94299015027934,290.6843144178859,291.72910848846766,292.81036922328644,290.9732185578853,0.7221428571428541,86.83127572016492,54.25188049857151,290.5689056465072,,-5,-1457.6,BUYTOCOVERSTOCK,-1.349999999999909
359,NFLX,01-03-2023 11:36:00 AM,290.68,291.31,291.47,290.68,291.58067797714443,291.42229578102655,291.7104872658048,292.66211879445063,290.99713611971197,0.7664285714285768,60.80402010050264,85.86914925740376,,292.1435543806449,5,1453.4,SELLSHORTSTOCK,0.0
393,NFLX,01-03-2023 12:44:00 PM,293.18,293.42,293.43,293.09,293.3521289407103,293.0209592202016,292.5234133514202,292.64463875970137,291.09370368091913,0.5321428571428604,65.56737588652443,74.52202500895729,293.0536868999335,,-5,-1465.9,BUYTOCOVERSTOCK,-12.5
406,NFLX,01-03-2023 01:10:00 PM,292.59,292.72,292.86,292.49,292.6993114779997,292.71864697774305,292.5363215203457,292.63088200586935,291.1183542422082,0.5107142857142881,37.00787401574765,32.992125984252134,292.3697115917355,,5,1462.9499999999998,SELLSHORTSTOCK,0.0
413,NFLX,01-03-2023 01:24:00 PM,292.88,292.5,293.0,292.5,292.6801653664711,292.70995697925724,292.5802230055211,292.6372677030404,291.13063278272296,0.5457142857142888,42.688442813632086,42.7448673114006,292.3766972503752,,-5,-1464.4,BUYTOCOVERSTOCK,-1.4500000000002728
431,NFLX,01-03-2023 02:00:00 PM,294.74,294.13,294.94,294.13,294.3671363995969,293.99829674154876,293.4210840189175,292.8920129452359,291.2250218069778,0.5121428571428582,74.64008859357652,82.77063372084868,294.1888420805221,,-5,-1473.7,BUYSTOCK,0.0
491,NFLX,01-03-2023 04:00:00 PM,294.9,295.17,295.21,294.82,295.41959377756524,295.68175603226484,295.5267939735988,294.12497366166673,291.82329664750796,0.49857142857143394,7.7925908726386295,12.327972868403876,,295.67254376297467,5,1474.5,SELLSTOCK,0.7999999999999545
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
18,SPY,12-30-2022 05:36:00 PM,383.13,383.1,383.13,383.08,383.0734250143795,383.0481579888595,383.03908522500205,383.0386828687971,383.0200814513143,0.043571428571425486,,,383.0469272619633,,-5,-1915.65,BUYSTOCK,0.0
104,SPY,01-03-2023 09:04:00 AM,384.47,384.65,384.65,384.45,384.6242122170342,384.4670045824886,384.07129297843284,383.4244159757596,384.0767346687785,0.1607142857142776,73.37223587223683,87.64704648016654,384.54947897274815,,5,1922.3500000000001,SELLSTOCK,6.7000000000000455
119,SPY,01-03-2023 09:34:00 AM,385.07,383.99,385.08,383.99,384.65451187912697,384.65494706016324,384.3729774022744,383.60931380511715,384.3494623588168,0.3435714285714328,39.64704661061102,55.916167052940466,384.09169842568804,,-5,-1925.35,BUYSTOCK,0.0
407,SPY,01-03-2023 07:42:00 PM,380.64,380.73,380.73,380.64,380.8316863764059,380.82667223811126,380.7338308868233,380.58476295419683,380.8042822983765,0.09928571428572143,8.989898989899471,72.3734212056331,,380.87486280718105,5,1903.1999999999998,SELLSTOCK,-22.15000000000009
448,SPY,01-04-2023 09:06:00 AM,382.62,382.5,382.63,382.5,382.78061836941737,382.7493160574935,382.25269960872964,381.20413243252585,380.82423404141133,0.18857142857143167,12.666666666667782,61.394825215235834,,382.8674695985503,5,1913.1,SELLSHORTSTOCK,0.0
453,SPY,01-04-2023 09:16:00 AM,382.49,382.54,382.6,382.48,382.6428170272908,382.68675696362845,382.3134305506182,381.2716950152987,380.8278266673743,0.18214285714286202,13.194444444442672,27.644404304319515,,382.764733391431,-5,-1912.45,BUYTOCOVERSTOCK,0.6499999999998636
456,SPY,01-04-2023 09:22:00 AM,382.69,382.48,382.69,382.46,382.5884023179729,382.64503904104316,382.33608590097083,381.3083203824284,380.8293453912496,0.20285714285714512,17.18213058419297,13.528509475042593,,382.6446667814696,-5,-1913.45,BUYSTOCK,0.0
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
103,QQQ,01-03-2023 09:04:00 AM,268.44,268.57,268.57,268.39,268.56311916991893,268.38957740106946,267.951130343147,267.1684934527272,267.98068483620244,0.15071428571429074,71.09661172161243,87.73037634546807,268.49219717458465,,5,1342.2,SELLSHORTSTOCK,0.0
116,QQQ,01-03-2023 09:30:00 AM,268.66,268.88,268.91,268.66,268.80851378127664,268.6979217563603,268.3013899680075,267.36829411489276,268.20150706892434,0.18500000000000227,48.96090534979631,80.35633650271208,,269.01698762299037,-5,-1343.3000000000002,BUYTOCOVERSTOCK,-1.1000000000001364
134,QQQ,01-03-2023 10:06:00 AM,265.69,265.87,265.93,265.39,266.4401981472947,267.33724600659707,267.8364939106749,267.4053237416349,267.8195339589429,0.769999999999998,5.863624624493607,13.55845593528355,,266.5591317815146,5,1328.45,SELLSHORTSTOCK,0.0
136,QQQ,01-03-2023 10:10:00 AM,265.42,265.64,265.84,265.34,266.11132681426864,267.0243355426422,267.65972390600945,267.36837567120824,267.7180085553934,0.71142857142857,5.7774176537928,7.426550723489622,,266.40334215249777,-5,-1327.1000000000001,BUYTOCOVERSTOCK,1.349999999999909
178,QQQ,01-03-2023 11:34:00 AM,263.15,263.04,263.33,262.74,263.53074407671363,263.9058257235032,264.7572836891404,266.2934394628066,266.1545730122511,0.4549999999999922,14.184708294257774,16.328661074378303,,263.6919799695524,5,1315.75,SELLSHORTSTOCK,0.0
190,QQQ,01-03-2023 11:58:00 AM,262.73,262.66,262.79,262.44,262.872579931774,263.2129165776846,264.05756770072827,265.91428617882764,265.8985816361747,0.3878571428571393,16.220459601106707,14.206754098009188,,263.0367331372242,-5,-1313.65,BUYTOCOVERSTOCK,2.099999999999909
254,QQQ,01-03-2023 02:06:00 PM,263.59,263.54,263.75,263.53,263.56398863507405,263.3915493479087,263.2500186013585,264.56120388452723,265.1459397232066,0.31571428571428684,67.35104648397089,76.93312355068207,263.44011509850907,,5,1317.9499999999998,SELLSHORTSTOCK,0.0
269,QQQ,01-03-2023 02:36:00 PM,263.03,262.98,263.08,262.91,263.30282218658624,263.406192130359,263.34839871215297,264.4132624864106,265.0621512973292,0.27785714285714186,12.628205128204172,38.30290875878955,,263.41875713711846,-5,-1315.1499999999999,BUYTOCOVERSTOCK,2.7999999999999545
279,QQQ,01-03-2023 02:56:00 PM,264.47,264.43,264.76,264.31,264.2557618162814,263.9217642461672,263.6207446541397,264.38653896512983,265.0132129563047,0.42428571428571005,77.3273273273269,63.903015447690834,264.12672603529626,,5,1322.3500000000001,SELLSHORTSTOCK,0.0
304,QQQ,01-03-2023 03:46:00 PM,264.28,264.47,264.55,264.23,264.480132679117,264.46244433051686,264.190015375936,264.4155563543356,264.95754652184235,0.3235714285714307,22.53086419753001,43.44296833064933,264.38203128536617,,-5,-1321.3999999999999,BUYTOCOVERSTOCK,0.9500000000002728
319,QQQ,01-03-2023 04:16:00 PM,264.35,264.18,264.35,264.09,264.2813887040818,264.34116815591864,264.25096667126587,264.40490594172263,264.9103481963124,0.2907142857142893,33.9682539682534,25.539959978592684,,264.46400636240344,5,1321.75,SELLSHORTSTOCK,0.0
331,QQQ,01-03-2023 04:40:00 PM,264.26,264.36,264.36,264.26,264.34504898055513,264.3607621525489,264.29970217237366,264.4024823919479,264.90192959877163,0.10642857142858426,48.94909688013232,51.57303370786552,,264.4621518195997,-5,-1321.3,BUYTOCOVERSTOCK,0.4500000000000455
368,QQQ,01-03-2023 06:14:00 PM,264.35,264.35,264.35,264.35,264.3403311264332,264.35723144467556,264.3538723781725,264.3943415167042,264.89942241696133,0.05785714285715114,74.6341463414696,56.077024351804745,264.2629854752035,,-5,-1321.75,BUYSTOCK,0.0
404,QQQ,01-03-2023 07:38:00 PM,264.71,264.72,264.74,264.71,264.7749355630952,264.70092210135164,264.57671258645354,264.45679816417004,264.8986585191477,0.06000000000001039,65.04065040649643,91.66677170647583,,264.8486414206273,5,1323.55,SELLSTOCK,1.7999999999999545
434,QQQ,01-04-2023 08:38:00 AM,266.5,266.37,266.53,266.37,266.5350697929604,266.19087275571667,265.56965546121285,264.80474437762865,264.91550333908754,0.2085714285714297,80.61021877105132,91.93900854471663,,266.77151928699936,5,1332.5,SELLSHORTSTOCK,0.0
448,QQQ,01-04-2023 09:06:00 AM,266.08,266.0,266.12,265.96,266.2669419790443,266.30207683575816,265.91886916043126,265.0140409647544,264.9274180892417,0.18071428571428377,9.980284938435362,38.6824206227416,,266.3342846140966,-5,-1330.3999999999999,BUYTOCOVERSTOCK,2.1000000000001364
463,QQQ,01-04-2023 09:36:00 AM,266.02,264.97,266.15,264.9,265.9619595607954,266.0951606506804,265.9834323117919,265.16220259607815,264.9686845751722,0.39857142857142336,24.007583836946953,30.280483531954623,,266.05186079131397,-5,-1330.1,BUYSTOCK,0.0
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
34,AAPL,12-30-2022 07:02:00 PM,130.0,129.99,130.0,129.99,130.0048273879029,129.9922242821039,129.99446073593023,130.0203207711132,129.98081571244907,0.02000000000000211,60.606060606049645,72.0707070707024,,130.03152927754553,5,650.0,SELLSHORTSTOCK,0.0
189,AAPL,01-03-2023 12:20:00 PM,124.8,124.79,124.85,124.75,124.85622910782902,124.90073684016909,125.34142421172764,127.67055585279626,126.56786046690398,0.16857142857143056,38.37209302325673,41.88240992604509,124.76164662665677,,-5,-624.0,BUYTOCOVERSTOCK,26.0
217,AAPL,01-03-2023 01:16:00 PM,124.21,124.24,124.3,124.2,124.41863411923795,124.52949334283235,124.80747828672456,126.9144221463701,126.30648670485044,0.1928571428571461,16.40364679748209,27.93905008039814,,124.53736989469516,5,621.05,SELLSHORTSTOCK,0.0
242,AAPL,01-03-2023 02:06:00 PM,124.73,124.69,124.8,124.68,124.66443967931738,124.60122007263239,124.66006023676532,126.3921992680569,126.12559134054483,0.20714285714285857,64.19753086419803,57.021911601772715,124.56888624399146,,-5,-623.65,BUYTOCOVERSTOCK,-2.6000000000000227
257,AAPL,01-03-2023 02:36:00 PM,124.32,124.28,124.35,124.26,124.45290737587354,124.53882585159974,124.61458714818082,126.14008612017062,126.04442796472773,0.15499999999999808,13.373493975903394,39.719786161366855,,124.53151552552094,5,621.5999999999999,SELLSHORTSTOCK,0.0
267,AAPL,01-03-2023 02:56:00 PM,124.71,124.76,124.89,124.6,124.79328105211539,124.70622615221022,124.67329486299371,126.01069337338741,125.9769806672089,0.27785714285714186,54.02298850574714,54.78288438359915,,125.07254423371793,-5,-623.55,BUYTOCOVERSTOCK,-1.9500000000000455
301,AAPL,01-03-2023 04:04:00 PM,124.93,124.9,125.07,124.85,125.03460726725623,124.952196714613,124.83373623943442,125.67350909959497,125.67677087504117,0.22571428571428548,54.16666666666612,77.92661082878422,,125.20934314088059,5,624.6500000000001,SELLSHORTSTOCK,0.0
363,AAPL,01-03-2023 06:14:00 PM,124.84,124.88,124.88,124.84,124.89843935479267,124.9113398753457,124.9262145625768,125.34259769372501,125.67136400560594,0.04928571428571615,49.99999999999999,54.98351940457458,,124.9339332771418,-5,-624.2,BUYTOCOVERSTOCK,0.4500000000000455
443,AAPL,01-04-2023 08:56:00 AM,126.16,126.32,126.32,126.16,126.33705453043478,126.23378955867412,125.86389902016742,125.45527699641659,125.67327568487485,0.14357142857142893,41.91919191919204,75.25641394335068,,126.450799520708,5,630.8,SELLSHORTSTOCK,0.0
463,AAPL,01-04-2023 09:36:00 AM,127.37,126.32,127.44,126.25,126.61835700322794,126.44580666695798,126.17100102374316,125.62489968559795,125.720030552754,0.4049999999999981,53.001478369125756,43.441328551622846,126.404539187278,,-5,-636.85,BUYTOCOVERSTOCK,-6.050000000000068
469,AAPL,01-04-2023 09:48:00 AM,126.58,126.17,126.6,126.1,126.65344833825421,126.56824853728318,126.29572997533029,125.691663844809,125.76325545586205,0.558571428571427,26.923076923076973,59.498161582140014,,126.97924600471161,-5,-632.9,BUYSTOCK,0.0
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
16,NVDA,12-30-2022 03:30:00 PM,144.66,144.66,144.82,144.64,144.70916436583374,144.56270075146793,144.3402587040017,144.1243400473046,144.6748070178801,0.24928571428571494,,,144.60557577556503,,5,723.3,SELLSHORTSTOCK,0.0
128,NVDA,01-03-2023 08:52:00 AM,148.32,148.23,148.37,148.22,148.23204874598522,148.05595275970435,147.51753348822035,145.99513025721606,145.55472492849822,0.21000000000000188,59.80289855072396,68.29002612995482,148.06215360131017,,-5,-741.5999999999999,BUYTOCOVERSTOCK,-18.299999999999955
178,NVDA,01-03-2023 10:36:00 AM,142.16,142.3,142.46,142.09,143.13159099044657,144.21600243078458,145.7068743612093,146.12332246697878,145.86899901963932,0.615000000000003,1.134160477826267,7.904250341047413,,143.3423832386154,5,710.8,SELLSHORTSTOCK,0.0
207,NVDA,01-03-2023 11:34:00 AM,141.32,141.24,141.45,140.96,141.78322743076802,142.18843101377735,143.28874056892965,145.14567667608492,144.99070443228246,0.4271428571428544,10.691926073437125,32.72025141075032,,141.90041074245838,-5,-706.5999999999999,BUYTOCOVERSTOCK,4.2000000000000455
248,NVDA,01-03-2023 12:56:00 PM,141.75,141.59,141.85,141.59,141.8917183274178,141.93987767680764,142.16502129488578,144.03736074759863,144.462127179922,0.2707142857142791,33.333333333333336,65.40219961902451,,142.0603323423125,5,708.75,SELLSHORTSTOCK,0.0
283,NVDA,01-03-2023 02:06:00 PM,142.4,142.27,142.5,142.26,142.4334815507378,142.37328828407527,142.28145671607035,143.5141706836979,144.2381445937385,0.28714285714285787,54.89615994706838,65.44764713185126,,142.70211996606457,-5,-712.0,BUYTOCOVERSTOCK,-3.25
322,NVDA,01-03-2023 03:24:00 PM,143.33,143.22,143.35,143.16,143.4016565303029,143.1927593842782,142.85660462740793,143.30611149607128,144.0649059220823,0.38285714285714584,65.32968213058426,76.75497264750783,,143.84734050929734,5,716.6500000000001,SELLSHORTSTOCK,0.0
331,NVDA,01-03-2023 03:42:00 PM,143.09,143.25,143.45,143.05,143.31944621029365,143.27594635943439,143.00516650450473,143.31014110249694,144.04509880532964,0.3535714285714237,33.33333333333334,52.607745038359795,,143.6410987236951,-5,-715.45,BUYTOCOVERSTOCK,1.2000000000000455
340,NVDA,01-03-2023 04:00:00 PM,143.15,143.17,143.23,143.07,143.19338713976384,143.22010201340137,143.05831580114128,143.29910496721217,144.00425162293112,0.3192857142857122,19.254658385092984,25.49570520698494,,143.43552763095238,5,715.75,SELLSHORTSTOCK,0.0
383,NVDA,01-03-2023 06:04:00 PM,143.17,143.14,143.17,143.14,143.16293126803652,143.17099820546218,143.14386172603312,143.24693485651486,143.96234880815422,0.014285714285717534,6.944444444441818,33.825763551568954,,143.18565774776744,-5,-715.8499999999999,BUYTOCOVERSTOCK,-0.09999999999990905
434,NVDA,01-04-2023 08:38:00 AM,145.54,145.61,145.61,145.53,145.67278575483812,145.241736665065,144.4501606909796,143.6240122373224,143.9654016651848,0.2250000000000065,85.69892473118233,92.65121713843021,,145.95396401293556,5,727.6999999999999,SELLSHORTSTOCK,0.0
445,NVDA,01-04-2023 09:00:00 AM,146.01,145.8,146.01,145.8,145.78649976079691,145.6023217973446,144.92941365008477,143.85023348587507,143.96664141496842,0.20785714285714668,58.92515177443608,70.84008991915226,,145.9100261422743,-5,-730.05,BUYTOCOVERSTOCK,-2.3500000000000227
448,NVDA,01-04-2023 09:06:00 AM,145.76,145.65,145.86,145.65,145.75084787752803,145.6294378642709,145.0177552111844,143.90520231428115,143.96674134626468,0.20642857142857451,33.663624511081615,60.33498363524917,,145.9100261422743,-5,-728.8,BUYSTOCK,0.0
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
34,NFLX,12-30-2022 12:56:00 PM,290.77,290.59,290.82,290.54,291.07894892282764,291.174153141646,291.15745245424677,291.14435098821303,291.1606530019604,0.42714285714285843,18.598575042785715,59.6582315775643,,291.30620071627123,5,1453.85,SELLSHORTSTOCK,0.0
48,NFLX,12-30-2022 01:24:00 PM,289.93,289.73,290.09,289.65,290.4109423529739,290.7196165161025,290.93559462579606,291.0842380347659,291.01497419862415,0.42571428571428427,6.529785599553485,19.083462804393115,,290.5192697078614,-5,-1449.65,BUYTOCOVERSTOCK,4.199999999999818
60,NFLX,12-30-2022 01:48:00 PM,290.41,290.6,290.6,290.28,290.674852927035,290.68806463516745,290.824817340079,291.0322357396326,290.92045158081424,0.4757142857142875,60.52568747892019,62.264947890577005,290.4670614133942,,5,1452.0500000000002,SELLSHORTSTOCK,0.0
211,NFLX,01-03-2023 09:36:00 AM,294.75,295.92,296.18,294.26,296.53016275117716,296.78853849486643,296.44318710180477,294.17190338005963,292.939899432715,1.145000000000002,33.10729306286361,71.8113576443595,,296.69162845695456,-5,-1473.75,BUYTOCOVERSTOCK,-21.699999999999818
218,NFLX,01-03-2023 09:50:00 AM,292.92,295.89,296.0,292.81,295.6319670593957,296.2240577490013,296.26618114794064,294.2794711443789,293.18721362942114,1.5599999999999983,29.217539822471682,48.49420265395371,,296.1063509935311,5,1464.6000000000001,SELLSHORTSTOCK,0.0
232,NFLX,01-03-2023 10:18:00 AM,291.25,291.02,291.49,290.99,291.6017501154797,292.80411241700625,294.2919078550489,293.9433574577844,293.01788045547636,1.0250000000000057,9.713601874149655,13.474750914994383,,292.17929593372094,-5,-1456.25,BUYTOCOVERSTOCK,8.350000000000136
257,NFLX,01-03-2023 11:08:00 AM,291.52,291.71,291.8,291.31,290.94299015027934,290.68431441790625,291.72917742762996,293.0989520571759,292.7249937702388,0.7221428571428541,86.83127572016492,54.251880498571495,290.56890564650666,,5,1457.6,SELLSHORTSTOCK,0.0
271,NFLX,01-03-2023 11:36:00 AM,290.68,291.31,291.47,290.68,291.58067797714443,291.4222957810319,291.71052664153825,292.9130003649875,292.6746366995472,0.7664285714285768,60.80402010050263,85.86914925740375,,292.143554380645,-5,-1453.4,BUYTOCOVERSTOCK,4.199999999999818
305,NFLX,01-03-2023 12:44:00 PM,293.18,293.42,293.43,293.09,293.3521289407103,293.02095922020163,292.5234234557936,292.82320831018217,292.6650617191844,0.5321428571428604,65.56737588652442,74.52202500895727,293.0536868999335,,5,1465.9,SELLSHORTSTOCK,0.0
318,NFLX,01-03-2023 01:10:00 PM,292.59,292.72,292.86,292.49,292.6993114779997,292.71864697774305,292.53632752718676,292.7876829423778,292.66099002345834,0.5107142857142881,37.00787401574764,32.99212598425213,292.3697115917355,,-5,-1462.9499999999998,BUYTOCOVERSTOCK,2.950000000000273
325,NFLX,01-03-2023 01:24:00 PM,292.88,292.5,293.0,292.5,292.6801653664711,292.70995697925724,292.5802275452244,292.7834678419117,292.6621872064949,0.5457142857142888,42.68844281363207,42.74486731140058,292.3766972503752,,-5,-1464.4,BUYSTOCK,0.0
403,NFLX,01-03-2023 04:00:00 PM,294.9,295.17,295.21,294.82,295.41959377756524,295.68175603226484,295.5267941739758,294.19199224855004,293.24231737495387,0.49857142857143394,7.79259087263862,12.327972868403867,,295.67254376297467,5,1474.5,SELLSTOCK,10.099999999999909
463,NFLX,01-04-2023 09:36:00 AM,298.23,295.99,298.57,295.94,297.3335752151929,297.1845531589429,296.5691118562066,295.07498473939455,293.4518770518963,0.8235714285714347,39.11972396084123,58.012311547404195,,297.43967981936714,-5,-1491.15,BUYSTOCK,0.0
index,Symbol,TimeStamp,Close,Open,High,Low,ema9,ema21,ema50,ema200,vwap,ATR,K_slow,D_slow,ST_Lowerband,ST_Upperband,Position,Value,OrderType,P/L
76,TSLA,01-03-2023 08:46:00 AM,118.43,118.16,118.59,118.01,118.19582109181762,118.7632841647857,120.1933441101128,122.00545310319258,119.1559811754842,0.28428571428571353,50.43770061278102,27.312452884922305,117.86469583316061,,-5,-592.1500000000001,BUYSTOCK,0.0
92,TSLA,01-03-2023 09:18:00 AM,119.05,119.29,119.33,119.05,119.0561660745697,118.92502760012242,119.5831731605156,121.54074709787304,119.07538743169589,0.3335714285714297,83.94415357766125,82.75114404813547,118.91539085380666,,5,595.25,SELLSTOCK,3.099999999999909
101,TSLA,01-03-2023 09:36:00 AM,115.16,116.27,116.86,114.7,117.38826670051944,118.13750046212641,119.02695835365117,121.22241018554124,116.91087378365634,0.7000000000000018,13.645071636085637,53.84283192091603,,116.94327566909828,5,575.8,SELLSHORTSTOCK,0.0
103,TSLA,01-03-2023 09:40:00 AM,114.57,114.4,114.8,113.72,116.34489068833246,117.50347145630282,118.67746520842616,121.088909327928,116.27401212450188,0.8185714285714292,11.046896769611637,39.90457044839398,,115.87482409178091,-5,-572.8499999999999,BUYTOCOVERSTOCK,2.9500000000000455
108,TSLA,01-03-2023 09:50:00 AM,113.66,114.33,114.53,113.43,115.1237721807528,116.41868852494103,117.95456227613619,120.7780746468472,115.75840991824563,1.1407142857142867,10.817671878314009,17.73271886876522,,115.4067202417091,5,568.3,SELLSHORTSTOCK,0.0
118,TSLA,01-03-2023 10:10:00 AM,111.82,112.0,112.31,111.6,112.35477302868021,113.80155231859176,116.0701473086586,119.97006674007265,114.48636871585039,0.8621428571428597,7.3699106276225175,4.599589133356146,,112.7696860629716,-5,-559.0999999999999,BUYTOCOVERSTOCK,9.200000000000045
137,TSLA,01-03-2023 10:48:00 AM,111.25,111.49,111.65,111.12,111.43811123527726,111.71799511595344,113.50433508371324,118.4560548252539,113.44104956239202,0.5114285714285712,60.81300813008107,41.92493842097658,111.24600360167952,,5,556.25,SELLSHORTSTOCK,0.0
157,TSLA,01-03-2023 11:28:00 AM,108.34,108.18,108.5,108.05,108.88060180666896,109.6120162082715,111.29528842404962,116.85812782932447,112.48857720503717,0.4914285714285711,5.689738461564488,5.584076813686575,,109.04786014822584,-5,-541.7,BUYTOCOVERSTOCK,14.549999999999955
186,TSLA,01-03-2023 12:26:00 PM,106.28,105.96,106.3,105.84,106.32896433569195,106.73818942238164,108.14531712631349,114.32952587423402,111.00810485260948,0.48214285714285815,23.933404616016105,35.23647388160122,,106.54142489206723,-5,-531.4,BUYSTOCK,0.0
337,TSLA,01-03-2023 05:28:00 PM,107.81,107.83,107.83,107.8,107.89758821663004,107.93865242381794,107.92311643322215,108.99791798809986,109.21648420526247,0.052142857142855395,5.331890331893086,26.955871289205504,,107.91662405215328,5,539.05,SELLSTOCK,7.649999999999977
362,TSLA,01-03-2023 06:18:00 PM,107.81,107.81,107.86,107.8,107.83513050188382,107.8582471371591,107.88245040384541,108.74695651401606,109.214937936656,0.04000000000000016,8.771929824563507,22.982456140351196,,107.87113482246608,5,539.05,SELLSHORTSTOCK,0.0
432,TSLA,01-04-2023 08:38:00 AM,109.4,109.15,109.49,109.1,109.43338863730557,109.10871676467306,108.50494982843315,108.43251954498601,109.21039132239909,0.22642857142857256,73.04526748971215,77.31481481481498,,109.6236209756731,-5,-547.0,BUYTOCOVERSTOCK,-7.9500000000000455
488,TSLA,01-04-2023 10:30:00 AM,110.72,109.78,110.72,109.51,110.1431201335591,109.9131414868075,109.58565764385588,108.9052364443251,109.3844158533423,0.9357142857142833,54.420289855072504,42.33683102871841,109.5038131070811,,-5,-553.6,BUYSTOCK,0.0
